"Year","replacecolumns","from","to"
2015,"label_cause","G73","ncd_lri"
2016,"label_cause","G73","ncd_lri"
1999,"label_cause","G74","ncd_lri"
2000,"label_cause","G74","ncd_lri"
2001,"label_cause","G74","ncd_lri"
2002,"label_cause","G74","ncd_lri"
2003,"label_cause","G74","ncd_lri"
2004,"label_cause","G74","ncd_lri"
2005,"label_cause","G74","ncd_lri"
2006,"label_cause","G74","ncd_lri"
2007,"label_cause","G74","ncd_lri"
2008,"label_cause","G74","ncd_lri"
2009,"label_cause","G74","ncd_lri"
2010,"label_cause","G74","ncd_lri"
2011,"label_cause","G74","ncd_lri"
2012,"label_cause","G74","ncd_lri"
2013,"label_cause","G74","ncd_lri"
2014,"label_cause","G74","ncd_lri"
2015,"label_cause","G74","ncd_lri"
2016,"label_cause","G74","ncd_lri"
1999,"label_cause","G75","ncd_lri"
2000,"label_cause","G75","ncd_lri"
2001,"label_cause","G75","ncd_lri"
2002,"label_cause","G75","ncd_lri"
2003,"label_cause","G75","ncd_lri"
2004,"label_cause","G75","ncd_lri"
2005,"label_cause","G75","ncd_lri"
2006,"label_cause","G75","ncd_lri"
2007,"label_cause","G75","ncd_lri"
2008,"label_cause","G75","ncd_lri"
2009,"label_cause","G75","ncd_lri"
2010,"label_cause","G75","ncd_lri"
2011,"label_cause","G75","ncd_lri"
2012,"label_cause","G75","ncd_lri"
2013,"label_cause","G75","ncd_lri"
2014,"label_cause","G75","ncd_lri"
2015,"label_cause","G75","ncd_lri"
2016,"label_cause","G75","ncd_lri"
1999,"label_cause","G76","ncd_lri"
2000,"label_cause","G76","ncd_lri"
2001,"label_cause","G76","ncd_lri"
2002,"label_cause","G76","ncd_lri"
2003,"label_cause","G76","ncd_lri"
2004,"label_cause","G76","ncd_lri"
2005,"label_cause","G76","ncd_lri"
2006,"label_cause","G76","ncd_lri"
2007,"label_cause","G76","ncd_lri"
2008,"label_cause","G76","ncd_lri"
2009,"label_cause","G76","ncd_lri"
2010,"label_cause","G76","ncd_lri"
2011,"label_cause","G76","ncd_lri"
2012,"label_cause","G76","ncd_lri"
2013,"label_cause","G76","ncd_lri"
2014,"label_cause","G76","ncd_lri"
2015,"label_cause","G76","ncd_lri"
2016,"label_cause","G76","ncd_lri"
1999,"label_cause","G77","ncd_lri"
2000,"label_cause","G77","ncd_lri"
2001,"label_cause","G77","ncd_lri"
2002,"label_cause","G77","ncd_lri"
2003,"label_cause","G77","ncd_lri"
2004,"label_cause","G77","ncd_lri"
2005,"label_cause","G77","ncd_lri"
2006,"label_cause","G77","ncd_lri"
2007,"label_cause","G77","ncd_lri"
2008,"label_cause","G77","ncd_lri"
2009,"label_cause","G77","ncd_lri"
2010,"label_cause","G77","ncd_lri"
2011,"label_cause","G77","ncd_lri"
2012,"label_cause","G77","ncd_lri"
2013,"label_cause","G77","ncd_lri"
2014,"label_cause","G77","ncd_lri"
2015,"label_cause","G77","ncd_lri"
2016,"label_cause","G77","ncd_lri"
1999,"label_cause","G78","ncd_lri"
2000,"label_cause","G78","ncd_lri"
2001,"label_cause","G78","ncd_lri"
2002,"label_cause","G78","ncd_lri"
2003,"label_cause","G78","ncd_lri"
2004,"label_cause","G78","ncd_lri"
2005,"label_cause","G78","ncd_lri"
2006,"label_cause","G78","ncd_lri"
2007,"label_cause","G78","ncd_lri"
2008,"label_cause","G78","ncd_lri"
2009,"label_cause","G78","ncd_lri"
2010,"label_cause","G78","ncd_lri"
2011,"label_cause","G78","ncd_lri"
2012,"label_cause","G78","ncd_lri"
2013,"label_cause","G78","ncd_lri"
2014,"label_cause","G78","ncd_lri"
2015,"label_cause","G78","ncd_lri"
2016,"label_cause","G78","ncd_lri"
1999,"label_cause","G79","ncd_lri"
2000,"label_cause","G79","ncd_lri"
2001,"label_cause","G79","ncd_lri"
2002,"label_cause","G79","ncd_lri"
2003,"label_cause","G79","ncd_lri"
2004,"label_cause","G79","ncd_lri"
2005,"label_cause","G79","ncd_lri"
2006,"label_cause","G79","ncd_lri"
2007,"label_cause","G79","ncd_lri"
2008,"label_cause","G79","ncd_lri"
2009,"label_cause","G79","ncd_lri"
2010,"label_cause","G79","ncd_lri"
2011,"label_cause","G79","ncd_lri"
2012,"label_cause","G79","ncd_lri"
2013,"label_cause","G79","ncd_lri"
2014,"label_cause","G79","ncd_lri"
2015,"label_cause","G79","ncd_lri"
2016,"label_cause","G79","ncd_lri"
1999,"label_cause","G80","ncd_lri"
2000,"label_cause","G80","ncd_lri"
2001,"label_cause","G80","ncd_lri"
2002,"label_cause","G80","ncd_lri"
2003,"label_cause","G80","ncd_lri"
2004,"label_cause","G80","ncd_lri"
2005,"label_cause","G80","ncd_lri"
2006,"label_cause","G80","ncd_lri"
2007,"label_cause","G80","ncd_lri"
2008,"label_cause","G80","ncd_lri"
2009,"label_cause","G80","ncd_lri"
2010,"label_cause","G80","ncd_lri"
2011,"label_cause","G80","ncd_lri"
2012,"label_cause","G80","ncd_lri"
2013,"label_cause","G80","ncd_lri"
2014,"label_cause","G80","ncd_lri"
2015,"label_cause","G80","ncd_lri"
2016,"label_cause","G80","ncd_lri"
1999,"label_cause","G81","ncd_lri"
2000,"label_cause","G81","ncd_lri"
2001,"label_cause","G81","ncd_lri"
2002,"label_cause","G81","ncd_lri"
2003,"label_cause","G81","ncd_lri"
2004,"label_cause","G81","ncd_lri"
2005,"label_cause","G81","ncd_lri"
2006,"label_cause","G81","ncd_lri"
2007,"label_cause","G81","ncd_lri"
2008,"label_cause","G81","ncd_lri"
2009,"label_cause","G81","ncd_lri"
2010,"label_cause","G81","ncd_lri"
2011,"label_cause","G81","ncd_lri"
2012,"label_cause","G81","ncd_lri"
2013,"label_cause","G81","ncd_lri"
2014,"label_cause","G81","ncd_lri"
2015,"label_cause","G81","ncd_lri"
2016,"label_cause","G81","ncd_lri"
1999,"label_cause","G82","ncd_lri"
2000,"label_cause","G82","ncd_lri"
2001,"label_cause","G82","ncd_lri"
2002,"label_cause","G82","ncd_lri"
2003,"label_cause","G82","ncd_lri"
2004,"label_cause","G82","ncd_lri"
2005,"label_cause","G82","ncd_lri"
2006,"label_cause","G82","ncd_lri"
2007,"label_cause","G82","ncd_lri"
2008,"label_cause","G82","ncd_lri"
2009,"label_cause","G82","ncd_lri"
2010,"label_cause","G82","ncd_lri"
2011,"label_cause","G82","ncd_lri"
2012,"label_cause","G82","ncd_lri"
2013,"label_cause","G82","ncd_lri"
2014,"label_cause","G82","ncd_lri"
2015,"label_cause","G82","ncd_lri"
2016,"label_cause","G82","ncd_lri"
1999,"label_cause","G83","ncd_lri"
2000,"label_cause","G83","ncd_lri"
2001,"label_cause","G83","ncd_lri"
2002,"label_cause","G83","ncd_lri"
2003,"label_cause","G83","ncd_lri"
2004,"label_cause","G83","ncd_lri"
2005,"label_cause","G83","ncd_lri"
2006,"label_cause","G83","ncd_lri"
2007,"label_cause","G83","ncd_lri"
2008,"label_cause","G83","ncd_lri"
2009,"label_cause","G83","ncd_lri"
2010,"label_cause","G83","ncd_lri"
2011,"label_cause","G83","ncd_lri"
2012,"label_cause","G83","ncd_lri"
2013,"label_cause","G83","ncd_lri"
2014,"label_cause","G83","ncd_lri"
2015,"label_cause","G83","ncd_lri"
2016,"label_cause","G83","ncd_lri"
1999,"label_cause","G84","ncd_lri"
2000,"label_cause","G84","ncd_lri"
2001,"label_cause","G84","ncd_lri"
2002,"label_cause","G84","ncd_lri"
2003,"label_cause","G84","ncd_lri"
2004,"label_cause","G84","ncd_lri"
2005,"label_cause","G84","ncd_lri"
2006,"label_cause","G84","ncd_lri"
2007,"label_cause","G84","ncd_lri"
2008,"label_cause","G84","ncd_lri"
2009,"label_cause","G84","ncd_lri"
2010,"label_cause","G84","ncd_lri"
2011,"label_cause","G84","ncd_lri"
2012,"label_cause","G84","ncd_lri"
2013,"label_cause","G84","ncd_lri"
2014,"label_cause","G84","ncd_lri"
2015,"label_cause","G84","ncd_lri"
2016,"label_cause","G84","ncd_lri"
1999,"label_cause","G85","ncd_lri"
2000,"label_cause","G85","ncd_lri"
2001,"label_cause","G85","ncd_lri"
2002,"label_cause","G85","ncd_lri"
2003,"label_cause","G85","ncd_lri"
2004,"label_cause","G85","ncd_lri"
2005,"label_cause","G85","ncd_lri"
2006,"label_cause","G85","ncd_lri"
2007,"label_cause","G85","ncd_lri"
2008,"label_cause","G85","ncd_lri"
2009,"label_cause","G85","ncd_lri"
2010,"label_cause","G85","ncd_lri"
2011,"label_cause","G85","ncd_lri"
2012,"label_cause","G85","ncd_lri"
2013,"label_cause","G85","ncd_lri"
2014,"label_cause","G85","ncd_lri"
2015,"label_cause","G85","ncd_lri"
2016,"label_cause","G85","ncd_lri"
1999,"label_cause","G86","ncd_lri"
2000,"label_cause","G86","ncd_lri"
2001,"label_cause","G86","ncd_lri"
2002,"label_cause","G86","ncd_lri"
2003,"label_cause","G86","ncd_lri"
2004,"label_cause","G86","ncd_lri"
2005,"label_cause","G86","ncd_lri"
2006,"label_cause","G86","ncd_lri"
2007,"label_cause","G86","ncd_lri"
2008,"label_cause","G86","ncd_lri"
2009,"label_cause","G86","ncd_lri"
2010,"label_cause","G86","ncd_lri"
2011,"label_cause","G86","ncd_lri"
2012,"label_cause","G86","ncd_lri"
2013,"label_cause","G86","ncd_lri"
2014,"label_cause","G86","ncd_lri"
2015,"label_cause","G86","ncd_lri"
2016,"label_cause","G86","ncd_lri"
1999,"label_cause","G87","ncd_lri"
2000,"label_cause","G87","ncd_lri"
2001,"label_cause","G87","ncd_lri"
2002,"label_cause","G87","ncd_lri"
2003,"label_cause","G87","ncd_lri"
2004,"label_cause","G87","ncd_lri"
2005,"label_cause","G87","ncd_lri"
2006,"label_cause","G87","ncd_lri"
2007,"label_cause","G87","ncd_lri"
2008,"label_cause","G87","ncd_lri"
2009,"label_cause","G87","ncd_lri"
2010,"label_cause","G87","ncd_lri"
2011,"label_cause","G87","ncd_lri"
2012,"label_cause","G87","ncd_lri"
2013,"label_cause","G87","ncd_lri"
2014,"label_cause","G87","ncd_lri"
2015,"label_cause","G87","ncd_lri"
2016,"label_cause","G87","ncd_lri"
1999,"label_cause","G88","ncd_lri"
2000,"label_cause","G88","ncd_lri"
2001,"label_cause","G88","ncd_lri"
2002,"label_cause","G88","ncd_lri"
2003,"label_cause","G88","ncd_lri"
2004,"label_cause","G88","ncd_lri"
2005,"label_cause","G88","ncd_lri"
2006,"label_cause","G88","ncd_lri"
2007,"label_cause","G88","ncd_lri"
2008,"label_cause","G88","ncd_lri"
2009,"label_cause","G88","ncd_lri"
2010,"label_cause","G88","ncd_lri"
2011,"label_cause","G88","ncd_lri"
2012,"label_cause","G88","ncd_lri"
2013,"label_cause","G88","ncd_lri"
2014,"label_cause","G88","ncd_lri"
2015,"label_cause","G88","ncd_lri"
2016,"label_cause","G88","ncd_lri"
1999,"label_cause","G89","ncd_lri"
2000,"label_cause","G89","ncd_lri"
2001,"label_cause","G89","ncd_lri"
2002,"label_cause","G89","ncd_lri"
2003,"label_cause","G89","ncd_lri"
2004,"label_cause","G89","ncd_lri"
2005,"label_cause","G89","ncd_lri"
2006,"label_cause","G89","ncd_lri"
2007,"label_cause","G89","ncd_lri"
2008,"label_cause","G89","ncd_lri"
2009,"label_cause","G89","ncd_lri"
2010,"label_cause","G89","ncd_lri"
2011,"label_cause","G89","ncd_lri"
2012,"label_cause","G89","ncd_lri"
2013,"label_cause","G89","ncd_lri"
2014,"label_cause","G89","ncd_lri"
2015,"label_cause","G89","ncd_lri"
2016,"label_cause","G89","ncd_lri"
1999,"label_cause","G90","ncd_lri"
2000,"label_cause","G90","ncd_lri"
2001,"label_cause","G90","ncd_lri"
2002,"label_cause","G90","ncd_lri"
2003,"label_cause","G90","ncd_lri"
2004,"label_cause","G90","ncd_lri"
2005,"label_cause","G90","ncd_lri"
2006,"label_cause","G90","ncd_lri"
2007,"label_cause","G90","ncd_lri"
2008,"label_cause","G90","ncd_lri"
2009,"label_cause","G90","ncd_lri"
2010,"label_cause","G90","ncd_lri"
2011,"label_cause","G90","ncd_lri"
2012,"label_cause","G90","ncd_lri"
2013,"label_cause","G90","ncd_lri"
2014,"label_cause","G90","ncd_lri"
2015,"label_cause","G90","ncd_lri"
2016,"label_cause","G90","ncd_lri"
1999,"label_cause","G91","ncd_lri"
2000,"label_cause","G91","ncd_lri"
2001,"label_cause","G91","ncd_lri"
2002,"label_cause","G91","ncd_lri"
2003,"label_cause","G91","ncd_lri"
2004,"label_cause","G91","ncd_lri"
2005,"label_cause","G91","ncd_lri"
2006,"label_cause","G91","ncd_lri"
2007,"label_cause","G91","ncd_lri"
2008,"label_cause","G91","ncd_lri"
2009,"label_cause","G91","ncd_lri"
2010,"label_cause","G91","ncd_lri"
2011,"label_cause","G91","ncd_lri"
2012,"label_cause","G91","ncd_lri"
2013,"label_cause","G91","ncd_lri"
2014,"label_cause","G91","ncd_lri"
2015,"label_cause","G91","ncd_lri"
2016,"label_cause","G91","ncd_lri"
1999,"label_cause","G92","ncd_lri"
2000,"label_cause","G92","ncd_lri"
2001,"label_cause","G92","ncd_lri"
2002,"label_cause","G92","ncd_lri"
2003,"label_cause","G92","ncd_lri"
2004,"label_cause","G92","ncd_lri"
2005,"label_cause","G92","ncd_lri"
2006,"label_cause","G92","ncd_lri"
2007,"label_cause","G92","ncd_lri"
2008,"label_cause","G92","ncd_lri"
2009,"label_cause","G92","ncd_lri"
2010,"label_cause","G92","ncd_lri"
2011,"label_cause","G92","ncd_lri"
2012,"label_cause","G92","ncd_lri"
2013,"label_cause","G92","ncd_lri"
2014,"label_cause","G92","ncd_lri"
2015,"label_cause","G92","ncd_lri"
2016,"label_cause","G92","ncd_lri"
1999,"label_cause","G93","ncd_lri"
2000,"label_cause","G93","ncd_lri"
2001,"label_cause","G93","ncd_lri"
2002,"label_cause","G93","ncd_lri"
2003,"label_cause","G93","ncd_lri"
2004,"label_cause","G93","ncd_lri"
2005,"label_cause","G93","ncd_lri"
2006,"label_cause","G93","ncd_lri"
2007,"label_cause","G93","ncd_lri"
2008,"label_cause","G93","ncd_lri"
2009,"label_cause","G93","ncd_lri"
2010,"label_cause","G93","ncd_lri"
2011,"label_cause","G93","ncd_lri"
2012,"label_cause","G93","ncd_lri"
2013,"label_cause","G93","ncd_lri"
2014,"label_cause","G93","ncd_lri"
2015,"label_cause","G93","ncd_lri"
2016,"label_cause","G93","ncd_lri"
1999,"label_cause","G94","ncd_lri"
2000,"label_cause","G94","ncd_lri"
2001,"label_cause","G94","ncd_lri"
2002,"label_cause","G94","ncd_lri"
2003,"label_cause","G94","ncd_lri"
2004,"label_cause","G94","ncd_lri"
2005,"label_cause","G94","ncd_lri"
2006,"label_cause","G94","ncd_lri"
2007,"label_cause","G94","ncd_lri"
2008,"label_cause","G94","ncd_lri"
2009,"label_cause","G94","ncd_lri"
2010,"label_cause","G94","ncd_lri"
2011,"label_cause","G94","ncd_lri"
2012,"label_cause","G94","ncd_lri"
2013,"label_cause","G94","ncd_lri"
2014,"label_cause","G94","ncd_lri"
2015,"label_cause","G94","ncd_lri"
2016,"label_cause","G94","ncd_lri"
1999,"label_cause","G95","ncd_lri"
2000,"label_cause","G95","ncd_lri"
2001,"label_cause","G95","ncd_lri"
2002,"label_cause","G95","ncd_lri"
2003,"label_cause","G95","ncd_lri"
2004,"label_cause","G95","ncd_lri"
2005,"label_cause","G95","ncd_lri"
2006,"label_cause","G95","ncd_lri"
2007,"label_cause","G95","ncd_lri"
2008,"label_cause","G95","ncd_lri"
2009,"label_cause","G95","ncd_lri"
2010,"label_cause","G95","ncd_lri"
2011,"label_cause","G95","ncd_lri"
2012,"label_cause","G95","ncd_lri"
2013,"label_cause","G95","ncd_lri"
2014,"label_cause","G95","ncd_lri"
2015,"label_cause","G95","ncd_lri"
2016,"label_cause","G95","ncd_lri"
1999,"label_cause","G96","ncd_lri"
2000,"label_cause","G96","ncd_lri"
2001,"label_cause","G96","ncd_lri"
2002,"label_cause","G96","ncd_lri"
2003,"label_cause","G96","ncd_lri"
2004,"label_cause","G96","ncd_lri"
2005,"label_cause","G96","ncd_lri"
2006,"label_cause","G96","ncd_lri"
2007,"label_cause","G96","ncd_lri"
2008,"label_cause","G96","ncd_lri"
2009,"label_cause","G96","ncd_lri"
2010,"label_cause","G96","ncd_lri"
2011,"label_cause","G96","ncd_lri"
2012,"label_cause","G96","ncd_lri"
2013,"label_cause","G96","ncd_lri"
2014,"label_cause","G96","ncd_lri"
2015,"label_cause","G96","ncd_lri"
2016,"label_cause","G96","ncd_lri"
1999,"label_cause","G97","ncd_lri"
2000,"label_cause","G97","ncd_lri"
2001,"label_cause","G97","ncd_lri"
2002,"label_cause","G97","ncd_lri"
2003,"label_cause","G97","ncd_lri"
2004,"label_cause","G97","ncd_lri"
2005,"label_cause","G97","ncd_lri"
2006,"label_cause","G97","ncd_lri"
2007,"label_cause","G97","ncd_lri"
2008,"label_cause","G97","ncd_lri"
2009,"label_cause","G97","ncd_lri"
2010,"label_cause","G97","ncd_lri"
2011,"label_cause","G97","ncd_lri"
2012,"label_cause","G97","ncd_lri"
2013,"label_cause","G97","ncd_lri"
2014,"label_cause","G97","ncd_lri"
2015,"label_cause","G97","ncd_lri"
2016,"label_cause","G97","ncd_lri"
1999,"label_cause","G98","ncd_lri"
2000,"label_cause","G98","ncd_lri"
2001,"label_cause","G98","ncd_lri"
2002,"label_cause","G98","ncd_lri"
2003,"label_cause","G98","ncd_lri"
2004,"label_cause","G98","ncd_lri"
2005,"label_cause","G98","ncd_lri"
2006,"label_cause","G98","ncd_lri"
2007,"label_cause","G98","ncd_lri"
2008,"label_cause","G98","ncd_lri"
2009,"label_cause","G98","ncd_lri"
2010,"label_cause","G98","ncd_lri"
2011,"label_cause","G98","ncd_lri"
2012,"label_cause","G98","ncd_lri"
2013,"label_cause","G98","ncd_lri"
2014,"label_cause","G98","ncd_lri"
2015,"label_cause","G98","ncd_lri"
2016,"label_cause","G98","ncd_lri"
1999,"label_cause","H00","ncd_lri"
2000,"label_cause","H00","ncd_lri"
2001,"label_cause","H00","ncd_lri"
2002,"label_cause","H00","ncd_lri"
2003,"label_cause","H00","ncd_lri"
2004,"label_cause","H00","ncd_lri"
2005,"label_cause","H00","ncd_lri"
2006,"label_cause","H00","ncd_lri"
2007,"label_cause","H00","ncd_lri"
2008,"label_cause","H00","ncd_lri"
2009,"label_cause","H00","ncd_lri"
2010,"label_cause","H00","ncd_lri"
2011,"label_cause","H00","ncd_lri"
2012,"label_cause","H00","ncd_lri"
2013,"label_cause","H00","ncd_lri"
2014,"label_cause","H00","ncd_lri"
2015,"label_cause","H00","ncd_lri"
2016,"label_cause","H00","ncd_lri"
1999,"label_cause","H01","ncd_lri"
2000,"label_cause","H01","ncd_lri"
2001,"label_cause","H01","ncd_lri"
2002,"label_cause","H01","ncd_lri"
2003,"label_cause","H01","ncd_lri"
2004,"label_cause","H01","ncd_lri"
2005,"label_cause","H01","ncd_lri"
2006,"label_cause","H01","ncd_lri"
2007,"label_cause","H01","ncd_lri"
2008,"label_cause","H01","ncd_lri"
2009,"label_cause","H01","ncd_lri"
2010,"label_cause","H01","ncd_lri"
2011,"label_cause","H01","ncd_lri"
2012,"label_cause","H01","ncd_lri"
2013,"label_cause","H01","ncd_lri"
2014,"label_cause","H01","ncd_lri"
2015,"label_cause","H01","ncd_lri"
2016,"label_cause","H01","ncd_lri"
1999,"label_cause","H02","ncd_lri"
2000,"label_cause","H02","ncd_lri"
2001,"label_cause","H02","ncd_lri"
2002,"label_cause","H02","ncd_lri"
2003,"label_cause","H02","ncd_lri"
2004,"label_cause","H02","ncd_lri"
2005,"label_cause","H02","ncd_lri"
2006,"label_cause","H02","ncd_lri"
2007,"label_cause","H02","ncd_lri"
2008,"label_cause","H02","ncd_lri"
2009,"label_cause","H02","ncd_lri"
2010,"label_cause","H02","ncd_lri"
2011,"label_cause","H02","ncd_lri"
2012,"label_cause","H02","ncd_lri"
2013,"label_cause","H02","ncd_lri"
2014,"label_cause","H02","ncd_lri"
2015,"label_cause","H02","ncd_lri"
2016,"label_cause","H02","ncd_lri"
1999,"label_cause","H03","ncd_lri"
2000,"label_cause","H03","ncd_lri"
2001,"label_cause","H03","ncd_lri"
2002,"label_cause","H03","ncd_lri"
2003,"label_cause","H03","ncd_lri"
2004,"label_cause","H03","ncd_lri"
2005,"label_cause","H03","ncd_lri"
2006,"label_cause","H03","ncd_lri"
2007,"label_cause","H03","ncd_lri"
2008,"label_cause","H03","ncd_lri"
2009,"label_cause","H03","ncd_lri"
2010,"label_cause","H03","ncd_lri"
2011,"label_cause","H03","ncd_lri"
2012,"label_cause","H03","ncd_lri"
2013,"label_cause","H03","ncd_lri"
2014,"label_cause","H03","ncd_lri"
2015,"label_cause","H03","ncd_lri"
2016,"label_cause","H03","ncd_lri"
1999,"label_cause","H04","ncd_lri"
2000,"label_cause","H04","ncd_lri"
2001,"label_cause","H04","ncd_lri"
2002,"label_cause","H04","ncd_lri"
2003,"label_cause","H04","ncd_lri"
2004,"label_cause","H04","ncd_lri"
2005,"label_cause","H04","ncd_lri"
2006,"label_cause","H04","ncd_lri"
2007,"label_cause","H04","ncd_lri"
2008,"label_cause","H04","ncd_lri"
2009,"label_cause","H04","ncd_lri"
2010,"label_cause","H04","ncd_lri"
2011,"label_cause","H04","ncd_lri"
2012,"label_cause","H04","ncd_lri"
2013,"label_cause","H04","ncd_lri"
2014,"label_cause","H04","ncd_lri"
2015,"label_cause","H04","ncd_lri"
2016,"label_cause","H04","ncd_lri"
1999,"label_cause","H05","ncd_lri"
2000,"label_cause","H05","ncd_lri"
2001,"label_cause","H05","ncd_lri"
2002,"label_cause","H05","ncd_lri"
2003,"label_cause","H05","ncd_lri"
2004,"label_cause","H05","ncd_lri"
2005,"label_cause","H05","ncd_lri"
2006,"label_cause","H05","ncd_lri"
2007,"label_cause","H05","ncd_lri"
