"FIPS.code","rural_urban_class","fromYear"
17161,2,2010
17163,1,2010
17165,3,2010
17167,2,2010
17169,3,2010
17171,3,2010
17173,3,2010
17175,2,2010
17177,3,2010
17179,2,2010
17181,3,2010
17183,2,2010
17185,3,2010
17187,3,2010
17189,3,2010
17191,3,2010
17193,3,2010
17195,3,2010
17197,1,2010
17199,2,2010
17201,2,2010
17203,2,2010
18001,3,2010
18003,2,2010
18005,2,2010
18007,2,2010
18009,3,2010
18011,1,2010
18013,1,2010
18015,2,2010
18017,3,2010
18019,1,2010
18021,2,2010
18023,3,2010
18025,3,2010
18027,3,2010
18029,1,2010
18031,3,2010
18033,3,2010
18035,2,2010
18037,3,2010
18039,2,2010
18041,3,2010
18043,1,2010
18045,3,2010
18047,3,2010
18049,3,2010
18051,3,2010
18053,3,2010
18055,3,2010
18057,1,2010
18059,1,2010
18061,1,2010
18063,1,2010
18065,3,2010
18067,2,2010
18069,3,2010
18071,3,2010
18073,1,2010
18075,3,2010
18077,3,2010
18079,3,2010
18081,1,2010
18083,3,2010
18085,3,2010
18087,3,2010
18089,1,2010
18091,2,2010
18093,3,2010
18095,1,2010
18097,1,2010
18099,3,2010
18101,3,2010
18103,3,2010
18105,2,2010
18107,3,2010
18109,1,2010
18111,1,2010
18113,3,2010
18115,1,2010
18117,3,2010
18119,2,2010
18121,3,2010
18123,3,2010
18125,3,2010
18127,1,2010
18129,2,2010
18131,3,2010
18133,1,2010
18135,3,2010
18137,3,2010
18139,3,2010
18141,2,2010
18143,1,2010
18145,1,2010
18147,3,2010
18149,3,2010
18151,3,2010
18153,2,2010
18155,3,2010
18157,2,2010
18159,3,2010
18161,1,2010
18163,2,2010
18165,2,2010
18167,2,2010
18169,3,2010
18171,3,2010
18173,2,2010
18175,1,2010
18177,3,2010
18179,2,2010
18181,3,2010
18183,2,2010
19001,3,2010
19003,3,2010
19005,3,2010
19007,3,2010
19009,3,2010
19011,2,2010
19013,2,2010
19015,3,2010
19017,2,2010
19019,3,2010
19021,3,2010
19023,3,2010
19025,3,2010
19027,3,2010
19029,3,2010
19031,3,2010
19033,3,2010
19035,3,2010
19037,3,2010
19039,3,2010
19041,3,2010
19043,3,2010
19045,3,2010
19047,3,2010
19049,2,2010
19051,3,2010
19053,3,2010
19055,3,2010
19057,3,2010
19059,3,2010
19061,2,2010
19063,3,2010
19065,3,2010
19067,3,2010
19069,3,2010
19071,3,2010
19073,3,2010
19075,2,2010
19077,2,2010
19079,3,2010
19081,3,2010
19083,3,2010
19085,2,2010
19087,3,2010
19089,3,2010
19091,3,2010
19093,3,2010
19095,3,2010
19097,3,2010
19099,3,2010
19101,3,2010
19103,2,2010
19105,2,2010
19107,3,2010
19109,3,2010
19111,3,2010
19113,2,2010
19115,3,2010
19117,3,2010
19119,3,2010
19121,2,2010
19123,3,2010
19125,3,2010
19127,3,2010
19129,2,2010
19131,3,2010
19133,3,2010
19135,3,2010
19137,3,2010
19139,3,2010
19141,3,2010
19143,3,2010
19145,3,2010
19147,3,2010
19149,2,2010
19151,3,2010
19153,2,2010
19155,2,2010
19157,3,2010
19159,3,2010
19161,3,2010
19163,2,2010
19165,3,2010
19167,3,2010
19169,2,2010
19171,3,2010
19173,3,2010
19175,3,2010
19177,3,2010
19179,3,2010
19181,2,2010
19183,2,2010
19185,3,2010
19187,3,2010
19189,3,2010
19191,3,2010
19193,2,2010
19195,3,2010
19197,3,2010
20001,3,2010
20003,3,2010
20005,3,2010
20007,3,2010
20009,3,2010
20011,3,2010
20013,3,2010
20015,2,2010
20017,3,2010
20019,3,2010
20021,3,2010
20023,3,2010
20025,3,2010
20027,3,2010
20029,3,2010
20031,3,2010
20033,3,2010
20035,3,2010
20037,3,2010
20039,3,2010
20041,3,2010
20043,2,2010
20045,2,2010
20047,3,2010
20049,3,2010
20051,3,2010
20053,3,2010
20055,3,2010
20057,3,2010
20059,3,2010
20061,3,2010
20063,3,2010
20065,3,2010
20067,3,2010
20069,3,2010
20071,3,2010
20073,3,2010
20075,3,2010
20077,3,2010
20079,2,2010
20081,3,2010
20083,3,2010
20085,2,2010
20087,2,2010
20089,3,2010
20091,1,2010
20093,3,2010
20095,2,2010
20097,3,2010
20099,3,2010
20101,3,2010
20103,1,2010
20105,3,2010
20107,1,2010
20109,3,2010
20111,3,2010
20113,3,2010
20115,3,2010
20117,3,2010
20119,3,2010
20121,1,2010
20123,3,2010
20125,3,2010
20127,3,2010
20129,3,2010
20131,3,2010
20133,3,2010
20135,3,2010
20137,3,2010
20139,2,2010
20141,3,2010
20143,3,2010
20145,3,2010
20147,3,2010
20149,2,2010
20151,3,2010
20153,3,2010
20155,3,2010
20157,3,2010
20159,3,2010
20161,2,2010
20163,3,2010
20165,3,2010
20167,3,2010
20169,3,2010
20171,3,2010
20173,2,2010
20175,3,2010
20177,2,2010
20179,3,2010
20181,3,2010
20183,3,2010
20185,3,2010
20187,3,2010
20189,3,2010
20191,2,2010
20193,3,2010
20195,3,2010
20197,2,2010
20199,3,2010
20201,3,2010
20203,3,2010
20205,3,2010
20207,3,2010
20209,1,2010
21001,3,2010
21003,2,2010
21005,3,2010
21007,3,2010
21009,3,2010
21011,3,2010
21013,3,2010
21015,1,2010
21017,2,2010
21019,2,2010
21021,3,2010
21023,1,2010
21025,3,2010
21027,3,2010
21029,1,2010
21031,2,2010
21033,3,2010
21035,3,2010
21037,1,2010
21039,3,2010
21041,3,2010
21043,3,2010
21045,3,2010
21047,2,2010
21049,2,2010
21051,3,2010
21053,3,2010
21055,3,2010
21057,3,2010
21059,2,2010
21061,2,2010
21063,3,2010
21065,3,2010
21067,2,2010
21069,3,2010
21071,3,2010
21073,3,2010
21075,3,2010
21077,1,2010
21079,3,2010
21081,1,2010
21083,3,2010
21085,3,2010
21087,3,2010
21089,2,2010
21091,2,2010
21093,2,2010
21095,3,2010
21097,3,2010
21099,3,2010
21101,2,2010
21103,1,2010
21105,3,2010
21107,3,2010
21109,3,2010
21111,1,2010
21113,2,2010
21115,3,2010
21117,1,2010
21119,3,2010
21121,3,2010
21123,2,2010
21125,3,2010
21127,3,2010
21129,3,2010
21131,3,2010
21133,3,2010
21135,3,2010
21137,3,2010
21139,3,2010
21141,3,2010
21143,3,2010
21145,3,2010
21147,3,2010
21149,2,2010
21151,3,2010
21153,3,2010
21155,3,2010
21157,3,2010
21159,3,2010
21161,3,2010
21163,2,2010
21165,3,2010
21167,3,2010
21169,3,2010
21171,3,2010
21173,3,2010
21175,3,2010
21177,3,2010
21179,3,2010
21181,3,2010
21183,3,2010
21185,1,2010
21187,3,2010
21189,3,2010
21191,1,2010
21193,3,2010
21195,3,2010
21197,3,2010
21199,3,2010
21201,3,2010
21203,3,2010
21205,3,2010
21207,3,2010
21209,2,2010
21211,1,2010
21213,3,2010
21215,1,2010
21217,3,2010
21219,3,2010
21221,2,2010
21223,1,2010
21225,3,2010
21227,2,2010
21229,3,2010
21231,3,2010
21233,3,2010
21235,3,2010
21237,3,2010
21239,2,2010
22001,2,2010
22003,3,2010
22005,2,2010
22007,3,2010
22009,3,2010
22011,3,2010
22013,3,2010
22015,2,2010
22017,2,2010
22019,2,2010
22021,3,2010
22023,2,2010
22025,3,2010
22027,3,2010
22029,3,2010
22031,2,2010
22033,2,2010
22035,3,2010
22037,2,2010
22039,3,2010
22041,3,2010
22043,2,2010
22045,2,2010
22047,2,2010
22049,3,2010
22051,1,2010
22053,3,2010
22055,2,2010
22057,2,2010
22059,3,2010
22061,3,2010
22063,2,2010
22065,3,2010
22067,3,2010
22069,3,2010
22071,1,2010
22073,2,2010
22075,1,2010
22077,2,2010
22079,2,2010
22081,3,2010
22083,3,2010
22085,3,2010
22087,1,2010
22089,1,2010
22091,2,2010
22093,1,2010
22095,1,2010
22097,3,2010
22099,2,2010
22101,3,2010
22103,1,2010
22105,2,2010
22107,3,2010
22109,2,2010
22111,2,2010
22113,2,2010
22115,3,2010
22117,3,2010
22119,2,2010
22121,2,2010
22123,3,2010
22125,2,2010
22127,3,2010
23001,2,2010
23003,3,2010
23005,2,2010
23007,3,2010
23009,3,2010
23011,3,2010
23013,3,2010
23015,3,2010
23017,3,2010
23019,2,2010
23021,3,2010
23023,2,2010
23025,3,2010
23027,3,2010
23029,3,2010
23031,2,2010
24001,2,2010
24003,1,2010
24005,1,2010
24009,1,2010
24011,3,2010
24013,1,2010
24015,1,2010
24017,1,2010
24019,3,2010
24021,1,2010
24023,3,2010
24025,1,2010
24027,1,2010
24029,3,2010
24031,1,2010
24033,1,2010
24035,1,2010
24037,2,2010
24039,2,2010
24041,3,2010
24043,2,2010
24045,2,2010
24047,2,2010
24510,1,2010
25001,2,2010
25003,2,2010
25005,1,2010
25007,3,2010
25009,1,2010
25011,3,2010
25013,2,2010
25015,2,2010
25017,1,2010
25019,3,2010
25021,1,2010
25023,1,2010
25025,1,2010
25027,2,2010
26001,3,2010
26003,3,2010
26005,3,2010
26007,3,2010
26009,3,2010
26011,3,2010
26013,3,2010
26015,1,2010
26017,2,2010
26019,3,2010
26021,2,2010
26023,3,2010
26025,2,2010
26027,2,2010
26029,3,2010
26031,3,2010
26033,3,2010
26035,3,2010
26037,2,2010
26039,3,2010
26041,3,2010
26043,3,2010
26045,2,2010
26047,3,2010
26049,2,2010
26051,3,2010
26053,3,2010
26055,3,2010
26057,3,2010
26059,3,2010
26061,3,2010
26063,3,2010
26065,2,2010
26067,3,2010
26069,3,2010
26071,3,2010
26073,3,2010
26075,2,2010
26077,2,2010
26079,3,2010
26081,1,2010
26083,3,2010
26085,3,2010
26087,1,2010
26089,3,2010
26091,3,2010
26093,1,2010
26095,3,2010
26097,3,2010
26099,1,2010
26101,3,2010
26103,3,2010
26105,3,2010
26107,3,2010
26109,3,2010
26111,2,2010
26113,3,2010
26115,2,2010
26117,1,2010
26119,3,2010
26121,2,2010
26123,3,2010
26125,1,2010
26127,3,2010
26129,3,2010
26131,3,2010
26133,3,2010
26135,3,2010
26137,3,2010
26139,1,2010
26141,3,2010
26143,3,2010
26145,2,2010
26147,1,2010
26149,3,2010
26151,3,2010
26153,3,2010
26155,3,2010
26157,3,2010
26159,2,2010
26161,2,2010
26163,1,2010
26165,3,2010
27001,3,2010
27003,1,2010
27005,3,2010
27007,3,2010
27009,2,2010
27011,3,2010
27013,2,2010
27015,3,2010
27017,2,2010
27019,1,2010
27021,3,2010
27023,3,2010
27025,1,2010
27027,2,2010
27029,3,2010
27031,3,2010
27033,3,2010
27035,3,2010
27037,1,2010
27039,2,2010
27041,3,2010
27043,3,2010
27045,2,2010
27047,3,2010
27049,3,2010
27051,3,2010
27053,1,2010
27055,2,2010
27057,3,2010
27059,1,2010
27061,3,2010
27063,3,2010
27065,3,2010
27067,3,2010
27069,3,2010
27071,3,2010
27073,3,2010
27075,3,2010
27077,3,2010
27079,1,2010
27081,3,2010
27083,3,2010
27085,3,2010
27087,3,2010
27089,3,2010
27091,3,2010
27093,3,2010
27095,1,2010
27097,3,2010
27099,3,2010
27101,3,2010
27103,2,2010
27105,3,2010
27107,3,2010
27109,2,2010
27111,3,2010
27113,3,2010
27115,3,2010
27117,3,2010
27119,2,2010
27121,3,2010
27123,1,2010
27125,3,2010
27127,3,2010
27129,3,2010
27131,3,2010
27133,3,2010
27135,3,2010
27137,2,2010
27139,1,2010
27141,1,2010
27143,1,2010
27145,2,2010
27147,3,2010
27149,3,2010
27151,3,2010
27153,3,2010
27155,3,2010
27157,2,2010
27159,3,2010
27161,3,2010
27163,1,2010
27165,3,2010
27167,3,2010
27169,3,2010
27171,1,2010
27173,3,2010
28001,3,2010
28003,3,2010
28005,3,2010
28007,3,2010
28009,1,2010
28011,3,2010
28013,3,2010
28015,3,2010
28017,3,2010
28019,3,2010
28021,3,2010
28023,3,2010
28025,3,2010
28027,3,2010
28029,2,2010
28031,3,2010
28033,1,2010
28035,2,2010
28037,3,2010
28039,3,2010
28041,3,2010
28043,3,2010
28045,2,2010
28047,2,2010
28049,2,2010
28051,3,2010
28053,3,2010
28055,3,2010
28057,3,2010
28059,2,2010
28061,3,2010
28063,3,2010
28065,3,2010
28067,3,2010
28069,3,2010
28071,3,2010
28073,2,2010
28075,3,2010
28077,3,2010
28079,3,2010
28081,3,2010
28083,3,2010
28085,3,2010
28087,3,2010
28089,2,2010
28091,3,2010
28093,1,2010
28095,3,2010
28097,3,2010
28099,3,2010
28101,3,2010
28103,3,2010
28105,3,2010
28107,3,2010
28109,3,2010
28111,2,2010
28113,3,2010
28115,3,2010
28117,3,2010
28119,3,2010
28121,2,2010
28123,3,2010
28125,3,2010
28127,2,2010
28129,3,2010
28131,3,2010
28133,3,2010
28135,3,2010
28137,1,2010
28139,3,2010
28141,3,2010
28143,1,2010
28145,3,2010
28147,3,2010
28149,3,2010
28151,3,2010
28153,3,2010
28155,3,2010
28157,3,2010
28159,3,2010
28161,3,2010
28163,2,2010
29001,3,2010
29003,2,2010
29005,3,2010
29007,3,2010
29009,3,2010
29011,3,2010
29013,1,2010
29015,3,2010
29017,2,2010
29019,2,2010
29021,2,2010
29023,3,2010
29025,1,2010
29027,2,2010
29029,3,2010
29031,2,2010
29033,3,2010
29035,3,2010
29037,1,2010
29039,3,2010
29041,3,2010
29043,2,2010
29045,3,2010
29047,1,2010
29049,1,2010
29051,2,2010
29053,3,2010
29055,3,2010
29057,3,2010
29059,2,2010
29061,3,2010
29063,2,2010
29065,3,2010
29067,3,2010
29069,3,2010
29071,1,2010
29073,3,2010
29075,3,2010
29077,2,2010
29079,3,2010
29081,3,2010
29083,3,2010
29085,3,2010
29087,3,2010
29089,3,2010
29091,3,2010
29093,3,2010
29095,1,2010
29097,2,2010
29099,1,2010
29101,3,2010
29103,3,2010
29105,3,2010
29107,1,2010
29109,3,2010
29111,3,2010
29113,1,2010
29115,3,2010
29117,3,2010
29119,2,2010
29121,3,2010
29123,3,2010
29125,3,2010
29127,3,2010
29129,3,2010
29131,3,2010
29133,3,2010
29135,2,2010
29137,3,2010
29139,3,2010
29141,3,2010
29143,3,2010
29145,2,2010
29147,3,2010
29149,3,2010
29151,2,2010
29153,3,2010
29155,3,2010
29157,3,2010
29159,3,2010
29161,3,2010
29163,3,2010
29165,1,2010
29167,2,2010
29169,3,2010
29171,3,2010
29173,3,2010
29175,3,2010
29177,1,2010
29179,3,2010
29181,3,2010
29183,1,2010
29185,3,2010
29186,3,2010
29187,3,2010
29189,1,2010
29195,3,2010
29197,3,2010
29199,3,2010
29201,3,2010
29203,3,2010
29205,3,2010
29207,3,2010
29209,3,2010
29211,3,2010
29213,3,2010
29215,3,2010
29217,3,2010
29219,1,2010
29221,3,2010
29223,3,2010
29225,2,2010
29227,3,2010
29229,3,2010
29510,1,2010
30001,3,2010
30003,3,2010
30005,3,2010
30007,3,2010
30009,2,2010
30011,3,2010
30013,2,2010
30015,3,2010
30017,3,2010
30019,3,2010
30021,3,2010
30023,3,2010
30025,3,2010
30027,3,2010
30029,3,2010
30031,3,2010
30033,3,2010
30035,3,2010
30037,2,2010
30039,3,2010
30041,3,2010
30043,3,2010
30045,3,2010
30047,3,2010
30049,3,2010
30051,3,2010
30053,3,2010
30055,3,2010
30057,3,2010
30059,3,2010
30061,3,2010
30063,2,2010
30065,3,2010
30067,3,2010
30069,3,2010
30071,3,2010
30073,3,2010
30075,3,2010
30077,3,2010
30079,3,2010
30081,3,2010
30083,3,2010
30085,3,2010
30087,3,2010
30089,3,2010
30091,3,2010
30093,3,2010
30095,3,2010
30097,3,2010
30099,3,2010
30101,3,2010
30103,3,2010
30105,3,2010
30107,3,2010
30109,3,2010
30111,2,2010
31001,3,2010
31003,3,2010
31005,3,2010
31007,3,2010
31009,3,2010
31011,3,2010
31013,3,2010
31015,3,2010
31017,3,2010
31019,3,2010
31021,3,2010
31023,3,2010
31025,2,2010
31027,3,2010
31029,3,2010
31031,3,2010
31033,3,2010
31035,3,2010
31037,3,2010
31039,3,2010
31041,3,2010
31043,2,2010
31045,3,2010
31047,3,2010
31049,3,2010
31051,2,2010
31053,3,2010
31055,2,2010
31057,3,2010
31059,3,2010
31061,3,2010
31063,3,2010
31065,3,2010
31067,3,2010
31069,3,2010
31071,3,2010
31073,3,2010
31075,3,2010
31077,3,2010
31079,2,2010
31081,2,2010
31083,3,2010
31085,3,2010
31087,3,2010
31089,3,2010
31091,3,2010
31093,2,2010
31095,3,2010
31097,3,2010
31099,3,2010
31101,3,2010
31103,3,2010
31105,3,2010
31107,3,2010
31109,2,2010
31111,3,2010
31113,3,2010
31115,3,2010
31117,3,2010
31119,3,2010
31121,2,2010
31123,3,2010
31125,3,2010
31127,3,2010
31129,3,2010
31131,3,2010
31133,3,2010
31135,3,2010
31137,3,2010
31139,3,2010
31141,3,2010
31143,3,2010
31145,3,2010
31147,3,2010
31149,3,2010
31151,3,2010
31153,2,2010
31155,2,2010
31157,3,2010
31159,2,2010
31161,3,2010
31163,3,2010
31165,3,2010
31167,3,2010
31169,3,2010
31171,3,2010
31173,3,2010
31175,3,2010
31177,2,2010
31179,3,2010
31181,3,2010
31183,3,2010
31185,3,2010
32001,3,2010
32003,1,2010
32005,3,2010
32007,3,2010
32009,3,2010
32011,3,2010
32013,3,2010
32015,3,2010
32017,3,2010
32019,3,2010
32021,3,2010
32023,3,2010
32027,3,2010
32029,2,2010
32031,2,2010
32033,3,2010
32510,2,2010
33001,3,2010
33003,3,2010
33005,3,2010
33007,3,2010
33009,3,2010
33011,2,2010
33013,3,2010
33015,1,2010
33017,1,2010
33019,3,2010
34001,2,2010
34003,1,2010
34005,1,2010
34007,1,2010
34009,2,2010
34011,2,2010
34013,1,2010
34015,1,2010
34017,1,2010
34019,1,2010
34021,2,2010
34023,1,2010
34025,1,2010
34027,1,2010
34029,1,2010
34031,1,2010
34033,1,2010
34035,1,2010
34037,1,2010
34039,1,2010
34041,2,2010
35001,2,2010
35003,3,2010
35005,3,2010
35006,3,2010
35007,3,2010
35009,3,2010
35011,3,2010
35013,2,2010
35015,3,2010
35017,3,2010
35019,3,2010
35021,3,2010
35023,3,2010
35025,3,2010
35027,3,2010
35028,3,2010
35029,3,2010
35031,3,2010
35033,3,2010
35035,3,2010
35037,3,2010
35039,3,2010
35041,3,2010
35043,2,2010
35045,2,2010
35047,3,2010
35049,2,2010
35051,3,2010
35053,3,2010
35055,3,2010
35057,2,2010
35059,3,2010
35061,2,2010
36001,2,2010
36003,3,2010
36005,1,2010
36007,2,2010
36009,3,2010
36011,3,2010
36013,3,2010
36015,2,2010
36017,3,2010
36019,3,2010
36021,3,2010
36023,3,2010
36025,3,2010
36027,1,2010
36029,1,2010
36031,3,2010
36033,3,2010
36035,3,2010
36037,3,2010
36039,3,2010
36041,3,2010
36043,2,2010
36045,2,2010
36047,1,2010
36049,3,2010
36051,1,2010
36053,2,2010
36055,1,2010
36057,3,2010
36059,1,2010
36061,1,2010
36063,1,2010
36065,2,2010
36067,2,2010
36069,1,2010
36071,1,2010
36073,1,2010
36075,2,2010
36077,3,2010
36079,1,2010
36081,1,2010
36083,2,2010
36085,1,2010
36087,1,2010
36089,3,2010
36091,2,2010
36093,2,2010
36095,2,2010
36097,3,2010
36099,3,2010
36101,3,2010
36103,1,2010
36105,3,2010
36107,2,2010
36109,2,2010
36111,2,2010
36113,2,2010
36115,2,2010
36117,1,2010
36119,1,2010
36121,3,2010
36123,1,2010
37001,2,2010
37003,2,2010
37005,3,2010
37007,3,2010
37009,3,2010
37011,3,2010
37013,3,2010
37015,3,2010
37017,3,2010
37019,2,2010
37021,2,2010
37023,2,2010
37025,1,2010
37027,2,2010
37029,3,2010
37031,3,2010
37033,3,2010
37035,2,2010
37037,2,2010
37039,3,2010
37041,3,2010
37043,3,2010
37045,3,2010
37047,3,2010
37049,2,2010
37051,2,2010
37053,1,2010
37055,3,2010
37057,2,2010
37059,2,2010
37061,3,2010
37063,2,2010
37065,2,2010
37067,2,2010
37069,1,2010
37071,1,2010
37073,1,2010
37075,3,2010
37077,3,2010
37079,3,2010
37081,2,2010
37083,3,2010
37085,3,2010
37087,2,2010
37089,2,2010
37091,3,2010
37093,2,2010
37095,3,2010
37097,1,2010
37099,3,2010
37101,1,2010
37103,2,2010
37105,3,2010
37107,3,2010
37109,1,2010
37111,3,2010
37113,3,2010
37115,2,2010
37117,3,2010
37119,1,2010
37121,3,2010
37123,3,2010
37125,3,2010
37127,2,2010
37129,2,2010
37131,3,2010
37133,2,2010
37135,2,2010
37137,2,2010
37139,3,2010
37141,2,2010
37143,3,2010
37145,2,2010
37147,2,2010
37149,3,2010
37151,2,2010
37153,3,2010
37155,3,2010
37157,2,2010
37159,1,2010
37161,3,2010
37163,3,2010
37165,3,2010
37167,3,2010
37169,2,2010
37171,3,2010
37173,3,2010
37175,3,2010
37177,3,2010
37179,1,2010
37181,3,2010
37183,1,2010
37185,3,2010
37187,3,2010
37189,3,2010
37191,2,2010
37193,3,2010
37195,3,2010
37197,2,2010
37199,3,2010
38001,3,2010
38003,3,2010
38005,3,2010
38007,3,2010
38009,3,2010
38011,3,2010
38013,3,2010
38015,2,2010
38017,2,2010
38019,3,2010
38021,3,2010
38023,3,2010
38025,3,2010
38027,3,2010
38029,3,2010
38031,3,2010
38033,3,2010
38035,2,2010
38037,3,2010
38039,3,2010
38041,3,2010
38043,3,2010
38045,3,2010
38047,3,2010
38049,3,2010
38051,3,2010
38053,3,2010
38055,3,2010
38057,3,2010
38059,2,2010
38061,3,2010
38063,3,2010
38065,2,2010
38067,3,2010
38069,3,2010
38071,3,2010
38073,3,2010
38075,3,2010
38077,3,2010
38079,3,2010
38081,3,2010
38083,3,2010
38085,2,2010
38087,3,2010
38089,3,2010
38091,3,2010
38093,3,2010
38095,3,2010
38097,3,2010
38099,3,2010
38101,3,2010
38103,3,2010
38105,3,2010
39001,3,2010
39003,2,2010
39005,3,2010
39007,3,2010
39009,3,2010
39011,3,2010
39013,2,2010
39015,1,2010
39017,1,2010
39019,2,2010
39021,3,2010
39023,2,2010
39025,1,2010
39027,3,2010
39029,3,2010
39031,3,2010
39033,3,2010
39035,1,2010
39037,3,2010
39039,3,2010
39041,1,2010
39043,3,2010
39045,1,2010
39047,3,2010
39049,1,2010
39051,2,2010
39053,3,2010
39055,1,2010
39057,2,2010
39059,3,2010
39061,1,2010
39063,3,2010
39065,3,2010
39067,3,2010
39069,3,2010
39071,3,2010
39073,1,2010
39075,3,2010
39077,3,2010
39079,3,2010
39081,2,2010
39083,3,2010
39085,1,2010
39087,2,2010
39089,1,2010
39091,3,2010
39093,1,2010
39095,2,2010
39097,1,2010
39099,2,2010
39101,3,2010
39103,1,2010
39105,3,2010
39107,3,2010
39109,2,2010
39111,3,2010
39113,2,2010
39115,3,2010
39117,1,2010
39119,3,2010
39121,3,2010
39123,3,2010
39125,3,2010
39127,1,2010
39129,1,2010
39131,3,2010
39133,2,2010
39135,3,2010
39137,3,2010
39139,2,2010
39141,3,2010
39143,3,2010
39145,3,2010
39147,3,2010
39149,3,2010
39151,2,2010
39153,2,2010
39155,2,2010
39157,3,2010
39159,1,2010
39161,3,2010
39163,3,2010
39165,1,2010
39167,3,2010
39169,3,2010
39171,3,2010
39173,2,2010
39175,3,2010
40001,3,2010
40003,3,2010
40005,3,2010
40007,3,2010
40009,3,2010
40011,3,2010
40013,3,2010
40015,3,2010
40017,1,2010
40019,3,2010
40021,3,2010
40023,3,2010
40025,3,2010
40027,1,2010
40029,3,2010
40031,2,2010
40033,2,2010
40035,3,2010
40037,2,2010
40039,3,2010
40041,3,2010
40043,3,2010
40045,3,2010
40047,3,2010
40049,3,2010
40051,1,2010
40053,3,2010
40055,3,2010
40057,3,2010
40059,3,2010
40061,3,2010
40063,3,2010
40065,3,2010
40067,3,2010
40069,3,2010
40071,3,2010
40073,3,2010
40075,3,2010
40077,3,2010
40079,2,2010
40081,1,2010
40083,1,2010
40085,3,2010
40087,1,2010
40089,3,2010
40091,3,2010
40093,3,2010
40095,3,2010
40097,3,2010
40099,3,2010
40101,3,2010
40103,3,2010
40105,3,2010
40107,3,2010
40109,1,2010
40111,2,2010
40113,2,2010
40115,3,2010
40117,2,2010
40119,3,2010
40121,3,2010
40123,3,2010
40125,3,2010
40127,3,2010
40129,3,2010
40131,2,2010
40133,3,2010
40135,2,2010
40137,3,2010
40139,3,2010
40141,3,2010
40143,2,2010
40145,2,2010
40147,3,2010
40149,3,2010
40151,3,2010
40153,3,2010
41001,3,2010
41003,2,2010
41005,1,2010
41007,3,2010
41009,1,2010
41011,3,2010
41013,3,2010
41015,3,2010
41017,2,2010
41019,3,2010
41021,3,2010
41023,3,2010
41025,3,2010
41027,3,2010
41029,2,2010
41031,3,2010
41033,2,2010
41035,3,2010
41037,3,2010
41039,2,2010
41041,3,2010
41043,2,2010
41045,3,2010
41047,2,2010
41049,3,2010
41051,1,2010
41053,2,2010
41055,3,2010
41057,3,2010
41059,3,2010
41061,3,2010
41063,3,2010
41065,3,2010
41067,1,2010
41069,3,2010
41071,1,2010
42001,2,2010
42003,1,2010
42005,1,2010
42007,1,2010
42009,3,2010
42011,2,2010
42013,2,2010
42015,3,2010
42017,1,2010
42019,1,2010
42021,2,2010
42023,3,2010
42025,2,2010
42027,2,2010
42029,1,2010
42031,3,2010
42033,3,2010
42035,3,2010
42037,2,2010
42039,3,2010
42041,2,2010
42043,2,2010
42045,1,2010
42047,3,2010
42049,2,2010
42051,1,2010
42053,3,2010
42055,2,2010
42057,3,2010
42059,3,2010
42061,3,2010
42063,3,2010
42065,3,2010
42067,3,2010
42069,2,2010
42071,2,2010
42073,3,2010
42075,2,2010
42077,2,2010
42079,2,2010
42081,2,2010
42083,3,2010
42085,2,2010
42087,3,2010
42089,2,2010
42091,1,2010
42093,2,2010
42095,2,2010
42097,3,2010
42099,2,2010
42101,1,2010
42103,1,2010
42105,3,2010
42107,3,2010
42109,3,2010
42111,3,2010
42113,3,2010
42115,3,2010
42117,3,2010
42119,3,2010
42121,3,2010
42123,3,2010
42125,1,2010
42127,3,2010
42129,1,2010
42131,2,2010
42133,2,2010
44001,1,2010
44003,1,2010
44005,1,2010
44007,1,2010
44009,1,2010
45001,3,2010
45003,2,2010
45005,3,2010
45007,2,2010
45009,3,2010
45011,3,2010
45013,2,2010
45015,2,2010
45017,2,2010
45019,2,2010
45021,3,2010
45023,1,2010
45025,3,2010
45027,3,2010
45029,3,2010
45031,2,2010
45033,3,2010
45035,2,2010
45037,2,2010
45039,2,2010
45041,2,2010
45043,3,2010
45045,2,2010
45047,3,2010
45049,3,2010
45051,2,2010
45053,2,2010
45055,2,2010
45057,1,2010
45059,2,2010
45061,3,2010
45063,2,2010
45065,3,2010
45067,3,2010
45069,3,2010
45071,3,2010
45073,3,2010
45075,3,2010
45077,2,2010
45079,2,2010
45081,2,2010
45083,2,2010
45085,2,2010
45087,2,2010
45089,3,2010
45091,1,2010
46003,3,2010
46005,3,2010
46007,3,2010
46009,3,2010
46011,3,2010
46013,3,2010
46015,3,2010
46017,3,2010
46019,3,2010
46021,3,2010
46023,3,2010
46025,3,2010
46027,3,2010
46029,3,2010
46031,3,2010
46033,2,2010
46035,3,2010
46037,3,2010
46039,3,2010
46041,3,2010
46043,3,2010
46045,3,2010
46047,3,2010
46049,3,2010
46051,3,2010
46053,3,2010
46055,3,2010
46057,3,2010
46059,3,2010
46061,3,2010
46063,3,2010
46065,3,2010
46067,3,2010
46069,3,2010
46071,3,2010
46073,3,2010
46075,3,2010
46077,3,2010
46079,3,2010
46081,3,2010
46083,2,2010
46085,3,2010
46087,2,2010
46089,3,2010
46091,3,2010
46093,2,2010
46095,3,2010
46097,3,2010
46099,2,2010
46101,3,2010
46102,3,2010
46103,2,2010
46105,3,2010
46107,3,2010
46109,3,2010
46111,3,2010
46113,3,2010
46115,3,2010
46117,3,2010
46119,3,2010
